activity_year,state_code,county_code,action_taken,aus_1,loan_purpose,applicant_sex,occupancy_type,construction_method,census_tract,debt_to_income_ratio,loan_to_value_ratio,income,loan_amount,total_units,applicant_age,intro_rate_period
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001203,0.39,1264,40000,125000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010603,0.325,1580,90000,245000,1,50,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,Female,Principal residence,Site-built,17019001206,0.1,249,128000,105000,1,50,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001301,0.43,1693,43000,105000,1,50,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019000902,0.325,1693,33000,75000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001201,0.25,1751,87000,125000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,Female,Principal residence,Site-built,17019010700,0.325,1264,72000,125000,1,60,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010603,0.55,1693,129000,135000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005600,0.41000000000000003,1580,312000,455000,1,50,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019001100,0.325,1751,45000,155000,1,30,NA
2018,IL,Missing,Application denied,Not applicable,Home purchase,Male,Principal residence,Site-built,17019010100,0.38,1786,46000,85000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010603,0.325,1751,101000,195000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,information not provided by applicant,Principal residence,Site-built,17019001100,0.325,1264,45000,135000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Investment property,Site-built,17019000700,0.41000000000000003,1264,39000,55000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001400,0.25,1693,103000,205000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019001301,0.25,1693,95000,95000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Investment property,Site-built,17019005701,0.39,1264,99000,35000,1,50,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,information not provided by applicant,Investment property,Site-built,17019005600,0.39,1208,200000,45000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019011000,0.25,860,46000,65000,1,70,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019001201,0.45,1751,44000,125000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005701,0.25,787,60000,35000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010400,0.25,1693,96000,135000,1,30,NA
2018,IL,Missing,Application denied,Not applicable,Refinancing,information not provided by applicant,Principal residence,Site-built,17019010700,0.55,608,39000,65000,1,60,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,information not provided by applicant,Principal residence,Site-built,17019010603,0.43,608,91000,225000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010603,0.325,1693,83000,225000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010601,0.325,1264,85000,155000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010700,0.44,1751,70000,155000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010204,0.25,1751,51000,85000,1,60,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010601,0.36,1580,35000,155000,1,50,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001203,0.42,1580,42000,95000,1,40,NA
2018,IL,Missing,Application denied,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010100,0.325,1693,44000,55000,1,50,NA
2018,IL,Missing,Application approved but not accepted,Not applicable,Other purpose,Female,Principal residence,Site-built,17019010700,0.325,1569,72000,15000,1,60,NA
2018,IL,Missing,Loan originated,Not applicable,Home improvement,Male,Investment property,Site-built,17019001100,0.25,354,53000,85000,1,30,NA
2018,IL,Missing,Loan originated,Not applicable,Refinancing,Male,Principal residence,Site-built,17019010601,0.55,1322,230000,165000,1,50,NA
2018,IL,Missing,Loan originated,Not applicable,Home purchase,Male,Investment property,Site-built,17019005401,0.325,814,84000,45000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019001100,0.25,1746,84000,125000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010603,0.325,1580,79000,145000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005900,0.25,1693,475000,445000,1,50,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010604,0.325,1751,78000,215000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019000500,0.325,860,60000,95000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,information not provided by applicant,Investment property,Site-built,17019000200,0.25,1264,58000,35000,1,70,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019000800,0.25,1750,135000,165000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019000902,0.44,1580,75000,195000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010700,0.25,1693,87000,185000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,information not provided by applicant,Principal residence,Site-built,17019010900,0.43,1580,160000,295000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019001201,0.48,1751,34000,145000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019001203,0.38,1580,39000,95000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019000800,0.25,1693,94000,165000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019005800,0.47000000000000003,1264,155000,405000,1,60,NA
2018,IL,Missing,Loan originated,Not applicable,Home purchase,Male,Principal residence,Site-built,17019005900,0.1,1693,875000,85000,1,50,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010500,0.39,1399,97000,335000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010800,0.42,1580,96000,175000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010601,0.25,1693,112000,185000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010900,0.25,1264,100000,185000,1,50,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005500,0.41000000000000003,331,85000,115000,1,60,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,information not provided by applicant,Principal residence,Site-built,17019010603,0.4,1361,67000,215000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005402,0.25,1264,55000,125000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019000902,0.44,1580,50000,135000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001301,0.25,1264,68000,145000,1,40,NA
2018,IL,Missing,Loan originated,Not applicable,Refinancing,Male,Investment property,Site-built,17019005401,0.325,1264,80000,65000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019005500,0.46,1264,58000,125000,1,50,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,Male,Principal residence,Site-built,17019010603,0.48,1264,69000,295000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,information not provided by applicant,Principal residence,Site-built,17019001205,0.25,1264,165000,255000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010601,0.38,1693,87000,185000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010603,0.38,1580,105000,135000,1,50,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019001000,0.25,1751,42000,125000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005701,0.325,1580,66000,145000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001204,0.43,1693,71000,175000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005701,0.1,1264,80000,145000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Male,Principal residence,Site-built,17019010603,0.42,1142,143000,255000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019005600,0.37,1751,68000,105000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010900,0.4,1264,100000,175000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010603,0.48,860,121000,145000,1,70,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010700,0.41000000000000003,1751,59000,145000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010900,0.42,1751,42000,125000,1,30,NA
2018,IL,Missing,Application denied,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010100,0.7000000000000001,1264,24000,65000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019000902,0.48,1693,47000,125000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019001100,0.46,1693,31000,105000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005600,0.42,1264,31000,115000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010603,0.46,1580,206000,235000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005500,0.43,1264,49000,105000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019005401,0.25,1751,42000,85000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Investment property,Site-built,17019000800,0.48,1264,36000,55000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019001201,0.36,1580,66000,125000,1,60,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Investment property,Site-built,17019001203,0.47000000000000003,1031,115000,95000,1,60,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019005701,0.325,1693,111000,105000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010603,0.49,1264,89000,245000,1,50,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019000902,0.1,1264,60000,85000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001203,0.1,1693,70000,75000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019000901,0.25,1580,30000,55000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001201,0.325,1693,74000,95000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,Male,Principal residence,Site-built,17019010603,0.46,1580,80000,245000,1,40,NA
2018,IL,Missing,Loan originated,Not applicable,Refinancing,information not provided by applicant,Principal residence,Site-built,17019010700,0.325,1264,48000,125000,1,60,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Investment property,Site-built,17019010601,0.41000000000000003,1264,83000,165000,1,60,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005401,0.44,1693,51000,185000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010601,0.44,1580,34000,115000,1,30,NA
2018,IL,Missing,Loan originated,Not applicable,Home purchase,Male,Investment property,Site-built,17019005300,0.325,1290,80000,55000,1,30,NA
2018,IL,Missing,Loan originated,Not applicable,Refinancing,Male,Investment property,Site-built,17019005600,0.325,1153,69000,75000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019005600,0.48,1264,40000,165000,1,60,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001100,0.47000000000000003,1690,43000,165000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019005600,0.25,1264,54000,85000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Male,Principal residence,Site-built,17019005500,0.25,1264,31000,65000,1,50,NA
2018,IL,Coles,Loan originated,Guaranteed Underwriting System,Home purchase,Female,Principal residence,Site-built,17029000300,0.36,26,26000,65000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019005500,0.1,860,53000,75000,1,50,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001205,0.25,1693,150000,355000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,Male,Principal residence,Site-built,17019010204,0.25,1264,136000,125000,1,30,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019001205,0.49,1264,80000,275000,1,60,NA
2018,IL,Missing,Loan originated,Not applicable,Home purchase,Male,Investment property,Site-built,17019005701,0.7000000000000001,1264,168000,105000,1,40,NA
2018,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005701,0.325,1399,172000,125000,2,30,NA
