SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
126261,0,Cash loans,M,N,Y,0,315000,1730655,70618.5,1615500,Other_A,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,Sales staff,1
136079,0,Cash loans,F,N,Y,0,342000,1971072,68643,1800000,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,Core staff,2
126480,1,Cash loans,F,Y,Y,0,360000,781920,42547.5,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Cooking staff,1
135151,0,Cash loans,F,N,Y,0,202500,808650,26217,675000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,1,0,,1
127455,0,Cash loans,F,N,Y,0,135000,573408,25389,495000,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,Sales staff,1
102468,0,Cash loans,M,Y,Y,2,270000,1157958,67221,1035000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,1,Laborers,4
113844,0,Cash loans,M,N,Y,0,157500,454500,21996,454500,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
117048,0,Cash loans,F,Y,N,0,112500,755190,35122.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,2
137288,0,Cash loans,F,N,Y,0,67500,49500,4950,49500,Unaccompanied,Pensioner,Higher education,Married,House / apartment,1,0,,2
125226,0,Cash loans,M,Y,N,0,180000,450000,30073.5,450000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Managers,1
127238,0,Cash loans,M,N,Y,0,270000,9.00E+05,46084.5,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,1,,1
129558,0,Cash loans,F,Y,Y,0,31500,339948,25546.5,315000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
100302,0,Cash loans,F,N,Y,0,180000,187704,9256.5,148500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,2
100443,0,Cash loans,F,N,Y,0,144000,456273,23296.5,346500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
114081,0,Cash loans,F,Y,Y,1,202500,225000,26703,225000,Unaccompanied,Working,Incomplete higher,Married,House / apartment,1,0,Sales staff,3
132824,1,Cash loans,M,Y,Y,0,450000,710640,76531.5,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,1,0,Managers,1
116295,0,Cash loans,F,Y,Y,0,76500,469152,31864.5,405000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
134578,0,Cash loans,F,N,Y,0,135000,1096020,56092.5,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
103326,0,Cash loans,F,N,Y,0,180000,312768,15174,270000,Unaccompanied,Pensioner,Higher education,Married,Municipal apartment,1,0,,2
102223,0,Cash loans,M,Y,N,2,157500,360000,24057,360000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,4
117648,0,Cash loans,F,Y,Y,0,234000,112500,7321.5,112500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Waiters/barmen staff,2
122790,0,Cash loans,F,N,Y,0,112500,288873,16128,238500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
137699,0,Cash loans,F,N,N,0,121500,585000,28273.5,585000,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,Laborers,2
124692,0,Cash loans,F,N,Y,1,135000,1096020,52857,9.00E+05,Children,Working,Secondary / secondary special,Married,House / apartment,1,1,Core staff,3
119434,0,Cash loans,F,Y,Y,1,337500,1035832.5,33543,904500,Unaccompanied,State servant,Higher education,Married,House / apartment,1,0,Core staff,3
116617,1,Cash loans,M,Y,Y,1,225000,305955,24529.5,283500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,2
136233,0,Cash loans,F,N,Y,0,90000,364896,17685,315000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,Municipal apartment,1,0,,1
108125,0,Cash loans,F,N,Y,0,135000,247500,18063,247500,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,1,1,,1
116953,0,Cash loans,F,N,N,0,211500,1024740,55588.5,9.00E+05,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,Municipal apartment,1,0,High skill tech staff,2
106029,0,Cash loans,F,N,Y,0,135000,276277.5,17032.5,238500,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,1,0,High skill tech staff,2
137295,0,Cash loans,F,N,Y,1,337500,1024740,52321.5,9.00E+05,Unaccompanied,State servant,Higher education,Separated,House / apartment,1,0,Core staff,2
121301,0,Cash loans,F,N,N,0,90000,540000,20142,540000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
127747,1,Cash loans,F,N,Y,2,99000,332842.5,16317,234000,Family,Working,Secondary / secondary special,Married,House / apartment,1,1,Waiters/barmen staff,4
117111,0,Cash loans,M,Y,N,1,67500,239850,25830,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
122889,0,Cash loans,F,N,Y,0,135000,133659,10120.5,108000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
136235,0,Cash loans,M,Y,Y,2,225000,135000,15399,135000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,1,,4
113416,1,Cash loans,F,N,Y,0,247500,1298970,46786.5,1147500,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,1,,2
108036,0,Cash loans,M,Y,Y,0,153000,318411,25285.5,288000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Low-skill Laborers,2
113132,0,Cash loans,F,N,N,0,112500,225000,22252.5,225000,Unaccompanied,Pensioner,Academic degree,Married,House / apartment,1,0,,2
100131,0,Cash loans,F,N,Y,0,270000,891072,45625.5,720000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Realty agents,1
125086,1,Cash loans,M,N,Y,0,180000,517923,41049,423000,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,1,0,,2
106734,1,Cash loans,F,Y,Y,1,247500,557005.5,33786,423000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,3
106576,0,Cash loans,F,N,N,1,90000,1255680,45234,1125000,Family,State servant,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3
115449,0,Cash loans,F,N,Y,0,202500,454500,18022.5,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
104446,0,Cash loans,F,N,Y,0,85500,180000,17662.5,180000,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,1,0,,1
101411,0,Cash loans,F,N,N,0,112500,199008,19683,180000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
100921,0,Cash loans,F,N,N,0,112500,675000,24246,675000,Other_B,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
137702,0,Cash loans,F,Y,Y,3,144000,1024740,43416,9.00E+05,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,5
130691,0,Cash loans,F,N,Y,0,171000,675000,29862,675000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,1,0,Cooking staff,1
108211,0,Cash loans,M,Y,Y,0,195750,1312110,55723.5,1125000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
132973,1,Cash loans,F,N,Y,1,81000,345510,18873,247500,Unaccompanied,Working,Higher education,Married,With parents,1,0,,3
113240,0,Cash loans,F,N,N,0,67500,269550,13891.5,225000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,0,Secretaries,2
119456,0,Cash loans,F,N,Y,0,337500,1354500,74353.5,1354500,Family,State servant,Secondary / secondary special,Separated,House / apartment,1,0,Core staff,1
109239,0,Cash loans,M,N,Y,0,81000,203760,13149,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
109513,0,Cash loans,M,Y,Y,1,252000,504000,24376.5,504000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,3
108713,0,Cash loans,F,N,Y,0,216000,1011955.5,41890.5,904500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
126027,0,Cash loans,F,N,Y,1,90000,573628.5,27724.5,463500,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,3
110330,1,Cash loans,M,N,N,1,157500,592560,32274,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,,3
102320,0,Cash loans,F,N,Y,0,165150,595759.5,39811.5,508500,Unaccompanied,Pensioner,Higher education,Married,House / apartment,1,0,,2
119139,0,Cash loans,F,N,N,0,112500,225000,14377.5,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
137860,1,Cash loans,F,N,Y,0,229500,481500,24714,481500,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,Core staff,2
112296,0,Cash loans,F,N,Y,0,157500,450000,25965,450000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
129827,0,Cash loans,F,Y,N,1,144000,1024740,52321.5,9.00E+05,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Core staff,3
130303,0,Cash loans,M,N,Y,0,90000,102384,6970.5,81000,Other_A,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1
113723,0,Cash loans,F,Y,Y,0,112500,765000,22495.5,765000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
120523,0,Cash loans,M,N,Y,0,135000,263686.5,25816.5,238500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
131046,0,Cash loans,F,Y,Y,1,337500,733500,39951,733500,Family,Working,Higher education,Single / not married,House / apartment,1,0,Core staff,2
125691,0,Cash loans,F,N,Y,1,180000,269550,21739.5,225000,Family,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,3
103598,0,Cash loans,F,Y,Y,0,157500,675000,41427,675000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
130276,0,Cash loans,F,N,N,0,135000,485190,24772.5,405000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
136764,0,Cash loans,M,N,Y,1,157500,675000,76473,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,3
115349,0,Cash loans,F,Y,Y,2,157500,643207.5,50949,549000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,4
112184,0,Cash loans,F,N,Y,1,121500,1024740,55719,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Married,With parents,1,1,Sales staff,3
123640,0,Cash loans,F,N,Y,0,292500,238896,19003.5,189000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Sales staff,1
119901,0,Cash loans,F,N,N,0,96750,225000,23625,225000,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
129745,0,Cash loans,F,N,Y,0,135000,808650,31333.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
119478,0,Cash loans,F,N,Y,0,112500,715095,47061,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
137514,0,Cash loans,F,N,Y,0,180000,390960,20092.5,337500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
122138,0,Revolving loans,M,N,Y,0,481500,292500,14625,292500,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,1,0,High skill tech staff,2
100043,0,Cash loans,F,N,Y,2,198000,641173.5,23157,553500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Private service staff,4
129193,0,Cash loans,F,Y,N,0,148500,1298655,38101.5,1134000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
123104,0,Cash loans,F,Y,Y,2,90000,99504,10575,90000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Core staff,4
123191,0,Cash loans,M,Y,N,0,225000,500211,25537.5,463500,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,1,0,Managers,1
133959,1,Cash loans,F,N,Y,0,202500,510853.5,31000.5,441000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2
132774,0,Cash loans,F,N,Y,1,202500,1494324,41220,1170000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
115476,0,Cash loans,F,N,Y,0,135000,331920,17100,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,Cooking staff,2
107381,0,Cash loans,M,Y,Y,1,360000,383760,45675,360000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Managers,3
120174,0,Cash loans,F,N,Y,2,112500,350415,25051.5,292500,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,1,1,,4
125667,1,Cash loans,M,Y,Y,0,180000,835380,42781.5,675000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
125050,0,Cash loans,F,N,Y,0,112500,270000,12987,270000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
124413,0,Cash loans,F,N,Y,0,180000,266832,20776.5,238500,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,1,0,,1
106626,0,Cash loans,F,N,N,0,135000,515529,26451,391500,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,1,0,Waiters/barmen staff,1
120007,0,Cash loans,F,N,Y,0,225000,1762110,51651,1575000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
117143,1,Cash loans,M,N,Y,2,225000,1164667.5,34182,1017000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
131646,0,Cash loans,F,Y,Y,2,94500,436032,16564.5,360000,Children,Working,Secondary / secondary special,Married,House / apartment,1,0,Accountants,4
135115,0,Cash loans,M,Y,N,0,540000,1483650,61357.5,1350000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
111427,0,Cash loans,M,N,N,1,225000,993082.5,39514.5,913500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Core staff,3
125017,0,Cash loans,M,Y,Y,0,405000,1006920,51543,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,2
134377,0,Cash loans,M,N,N,0,270000,315000,31284,315000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
101830,0,Cash loans,M,Y,N,0,112500,90000,9823.5,90000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
131154,1,Cash loans,F,N,N,2,90000,675000,34596,675000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,4
101529,0,Cash loans,F,N,Y,0,225000,1288350,37800,1125000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
115103,0,Cash loans,F,N,Y,0,103500,896647.5,38119.5,787500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
124961,0,Cash loans,F,N,N,1,180000,450000,27324,450000,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,1,0,Managers,3
124726,0,Cash loans,M,Y,Y,0,292500,540000,42795,540000,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,1,1,High skill tech staff,2
118357,0,Cash loans,M,N,Y,1,180000,199008,20520,180000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
126520,0,Cash loans,F,N,N,1,157500,436500,26505,436500,Unaccompanied,Working,Higher education,Civil marriage,With parents,1,1,Laborers,3
132281,0,Cash loans,M,Y,N,1,76500,916470,26797.5,765000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
112411,0,Cash loans,M,N,N,0,225000,1133748,33277.5,990000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
128052,0,Cash loans,F,N,N,0,135000,675000,25015.5,675000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,,2
124523,0,Cash loans,M,Y,N,1,112500,156384,16969.5,135000,Family,Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,3
134962,0,Cash loans,M,Y,N,2,360000,835380,31086,675000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,1,0,,3
102129,0,Revolving loans,M,N,Y,2,270000,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,4
107024,0,Cash loans,M,Y,Y,1,405000,2013840,55507.5,1800000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,3
